Text,Date,label
"Credit Suisse crisis explained: There is speculation that Credit Suisse is about to collapse, much like Lehman Brothers did in 2008. What has triggered the concern?",04-10-2022,Negative
"Recession fears have already delayed onboarding of freshers, even those hired six months ago.",04-10-2022,Negative
"The highest rate offered is 7.2% -- which is inflation-beating as CPI is currently at 7%. Overall, on these bulk FDs, the interest ranges from 4.9% to 7.20%. The new rates have come into effect from October 4, 2022.",04-10-2022,Neutral
"Vedant Asset IPO date is [.]. Check Vedant Asset IPO GMP, review, price band, lot size, form, listing & IPO allotment status.",04-10-2022,Neutral
"With a market valuation of ₹25,424.06 Cr, Relaxo Footwears Ltd. is a large-cap company that engages in the consumer discretionary industry",05-10-2022,Neutral
"At a starting price of ₹3.37 lakh (ex-showroom), the Zontes GK350 competes directly against the Royal Enfield Continental GT 650. Another cafe racer available in the Indian market is Husqvarna Vitpilen GT 650 which is quite affordable compared to the other two motorbikes.",05-10-2022,Neutral
"Demand for air travel has not recovered sustainably to pre-covid levels so far as jet fuel prices soar.IndiGo operated 9,748 flight departures per week against DGCA approval to operate 11,130 flights per week",05-10-2022,Negative
"The rate is applicable on fresh FDs as well as renewed ones during the scheme period. However, the scheme is available only on FDs less than ₹2 crore.",05-10-2022,Neutral
"In the fiscal FY22, the company alone paid a dividend of overall 4,000% to its investors. Currently, its dividend yield is around 2.5%.",05-10-2022,Neutral
Read below to learn more about the top five bestselling cars in India in September 2022,06-10-2022,Positive
"Nifty50: 17,331 ▲ 57 (+0.3%) Sensex: 58,222 ▲ 156 (+0.2%) Hello, there! How many times have you heard of someone buying a phone online and getting a brick or a bar of soap instead? Well, for an Indian man, getting the wrong item ended up being a lucky affair. He got an iPhone 14 after…",06-10-2022,Neutral
"While tax revenues have posted robust growth, it is being felt that the revenue trend will have to turn better during October-March, since non-tax revenues are not expected to be substantial.",06-10-2022,Positive
Prominent tech investor seeks $6bn for new private equity vehicle less than half the size of predecessor,06-10-2022,Neutral
The appointment will be subject to the approval of shareholders of the private sector lender,06-10-2022,Neutral
"With a market valuation of ₹25,413.12 crore, Phoenix Mills Ltd. is a large-cap company in the consumer discretionary industry",06-10-2022,Neutral
"After Elon Musk agreed to buy Twitter after all, his legal team is now motioning for the court to cancel the upcoming trial with Twitter.",06-10-2022,Neutral
"The base Sigma variant of Grand Vitara is priced at Rs. 10.45 lakh (ex-showroom); Only offered in the Mild-Hybrid MT powertrain, here is the first delivery video of the SUV’s one of the most value-for-money, base Sigma trim.",06-10-2022,Neutral
"The Indian economy’s expansion is expected to speed up to 7% in the next fiscal year, before settling back down to 6.1% in FY24-25",06-10-2022,Neutral
"Indian cosmetics and fashion retailer Nykaa and Dubai-based lifestyle and fashion conglomerate Apparel Group have struck an alliance to expand in the Gulf region, the companies said on Thursday.",06-10-2022,Neutral
"Bulls or Bears? Wall Street vs. Main Street puts together leading analysts and regular metals investors to find out where they think gold is headed next week. Picked up and quoted by other leading news organizations, this feature has become a cornerstone for the industry and an indicative benchmark.",07-10-2022,Positive
"The base issue size is ₹1,000 crore with an option to retain over subscription of up to ₹11,000 crore.",07-10-2022,Neutral
Akasa operates 36 daily flights and is expected to increase the count to 44 by the end of October after the induction of one more aircraft,07-10-2022,Neutral
India's fuel demand rose 8.1% in September compared with the same month last year,07-10-2022,Positive
"HLE Glascoat Ltd. is a small-cap company that belongs to the industrial sector and has a market valuation of Rs. 4,707.52 crores",07-10-2022,Neutral
"Nifty50: 17,314 ▼ 17 (-0.09%) Sensex: 58,191 ▼ 30 (-0.05%) Hello, there! Most of us have struggled with peeling eggs at some point or another. But there’s a viral video that shows a man peeling an egg simply by blowing into it. It is the perfect example of the fact that sometimes seemingly difficult tasks…",07-10-2022,Negative
"A collateral-free credit scheme is a much-needed intervention and will help the startup ecosystem in the country, analysts said",07-10-2022,Positive
"With a market valuation of ₹22.60 Cr, U. H. Zaveri Ltd. is a small cap company that operates in the consumer discretionary industry.",07-10-2022,Neutral
Onboarding of campus recruits has been delayed by many tech firms,07-10-2022,Negative
Growth in volumes in the recent past was affected due to a significant surge in product prices,07-10-2022,Negative
"Maruti Suzuki XL6 vs Kia Carens: After the Maruti Suzuki XL6 was introduced in the same segment as the Kia Carens, they are",08-10-2022,Neutral
Resistances are at ₹425 and ₹440. A strong break above ₹440 can take Wipro up to ₹525-₹535 by the second quarter of 2023,08-10-2022,Positive
The Reserve Bank has said that the development of CBDC could provide the public a risk-free virtual currency that will give them legitimate benefits without the risks of dealing in private virtual currencies,08-10-2022,Positive
Read below to learn more about the top three bestselling Maruti Suzuki cars in India last month,08-10-2022,Positive
"The Heavy Industries ministry is learnt to have allocated Rs 44 crore to ARAI to set up the requisite infrastructure for testing, certification, and development of electric and hybrid vehicles.",08-10-2022,Neutral
"A small-cap company with a market valuation of Rs. 8.10 Cr., Sharanam Infraproject and Trading Ltd, operates in the commercial services industry.",08-10-2022,Neutral
"Bombay Stock Exchange (BSE), the nation's oldest stock exchange, has amended the daily circuit limit for a total of 479 stocks.",08-10-2022,Neutral
Small-cap firm Hazoor Multi Projects Ltd (HMPL) operates in the consumer discretionary industry and has a market valuation of ₹82.82 Cr,08-10-2022,Neutral
CHENNAI,08-10-2022,Neutral
"With a market capitalization of ₹6,10,623.53 Cr, Hindustan Unilever Ltd. is a blue-chip company that operates in the Fast Moving Consumer Goods (FMCG) industry",08-10-2022,Neutral
Gretex has hit back-to-back 5% upper circuit for the seventh consecutive day -- soaring by at least 21.5% in the first week of October. Gretex emerged as a multi-bagger within a little over 2 years of its entry on BSE SME.,09-10-2022,Positive
"Here the multibagger stocks with high promoter stake are likely to be in focus tomorrow on 10th October Monday, let's know how.",09-10-2022,Neutral
"Brokers withdrew around ₹20,000 cr from clearing corporations, but returned to clients ₹30,000 cr",09-10-2022,Neutral
"Divi's Laboratories Ltd is a large cap company having a market cap of ₹99,157.82 Crore operating in the pharmaceuticals sector.",09-10-2022,Neutral
Read below to learn more about the top-three bestselling Mahindra cars in India last month,09-10-2022,Positive
Abhishek Basumallick now has a stock research firm Intelsense and a PMS company Shree Rama Managers,09-10-2022,Neutral
"Billionaire Gautam Adani and his family are in early talks with investors, including Temasek, Singapore’s sovereign wealth fund GIC, and other wealth and private equity funds, to raise at least $10 billion to fund the group’s expansion plans in clean energy, ports and cement businesses",09-10-2022,Neutral
"Fresh off the success of last month, after dethroning Hero electric from the top spot for the most-selling electric scooter brand, the Bengaluru-based electric scooter automaker Ola Electric is gearing up to surprise the nation once again. According to reports, the electric mobility brand of the ride-hailing firm Ola Cabs will be launching a more",09-10-2022,Positive
Here we have a video where a Jeep Compass owner explains why he won't choose Scorpio N over Compass.,09-10-2022,Neutral
"Sailing in neck-deep debt for over a decade now, largest wind power player Suzlon Energy, which lost its charismatic founder-chairman Tulsi Tanti recently, is on a strong revival course and is confident of returning to its boom years of pre-2007.",09-10-2022,Positive
"Earlier in the government along with LIC invited preliminary bids for selling 60.72% stake in IDBI Bank. As per details, the last date for putting in Expression of Interest (EoI) is December 16.",10-10-2022,Neutral
